Head Tracking Session: phase1_cycle1_1761458620691
Start Time: 2025-10-26T02:03:40.696245
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761458649095, -6.93, 65.02, 2.05, Right
1761458649142, -7.00, 63.00, -16.05, Right
1761458649186, -6.87, 62.97, -16.26, Right
1761458649263, -6.54, 62.34, -17.03, Right
1761458649312, -5.63, 61.70, -18.06, Right
1761458649362, -4.82, 61.26, -19.01, Right
1761458649409, -3.50, 60.39, -20.09, Right
1761458649457, -2.41, 59.79, -21.23, Right
1761458649531, -1.25, 57.88, -22.04, Right
1761458649578, -0.12, 54.85, -22.69, Right
1761458649626, 1.07, 52.09, -23.44, Right
1761458649674, 1.96, 49.03, -5.68, Right
1761458649717, 2.40, 46.67, -6.33, Right
1761458649792, 3.50, 43.51, -6.99, Right
1761458649846, 4.48, 40.12, -7.55, Right
1761458649894, 5.46, 36.75, -8.11, Right
1761458649941, 5.19, 35.31, -8.25, Right
1761458649991, 5.36, 31.44, -7.93, Right
1761458650068, 5.80, 30.24, -8.22, Right
1761458650115, 6.22, 29.71, -8.55, Right
1761458650161, 6.75, 28.53, -8.79, Right
1761458650209, 6.65, 30.12, -9.39, Right
1761458650257, 6.79, 27.59, -9.13, Right
1761458650333, 7.12, 26.55, -9.22, Right
1761458650381, 7.40, 24.95, -9.19, Right
1761458650428, 7.73, 23.05, -9.09, Right
1761458650478, 8.03, 20.84, -8.86, Right
1761458650527, 8.17, 20.32, -9.00, Right
1761458650594, 7.93, 18.84, -8.90, Right
1761458650645, 7.93, 17.91, -8.94, Right
1761458650697, 7.76, 16.76, -8.92, Right
1761458650743, 7.64, 15.86, -8.87, Right
1761458650794, 7.62, 16.04, -9.05, Right
1761458650865, 7.73, 14.95, -8.88, Right
1761458650911, 7.84, 14.67, -8.91, Right
1761458650961, 7.94, 14.58, -8.96, Right
1761458651009, 8.30, 15.04, -9.10, Right
1761458651056, 8.56, 15.46, -9.22, Right
1761458651131, 8.69, 14.88, -9.18, Right
1761458651182, 8.69, 14.04, -9.07, Right
1761458651234, 8.70, 13.75, -9.08, Right
1761458651286, 9.00, 13.09, -8.98, Right
1761458651332, 9.05, 12.50, -8.91, Right
1761458651394, 9.19, 13.42, -9.09, Right
1761458651443, 9.14, 13.50, -9.06, Right
1761458651491, 9.13, 13.59, -9.02, Right
1761458651536, 8.74, 13.22, -8.86, Right
1761458651581, 8.44, 12.67, -8.65, Right
1761458651668, 8.44, 13.31, -8.59, Right
1761458651722, 8.49, 13.76, -8.48, Right
1761458651775, 8.66, 14.32, -8.40, Right
1761458651824, 8.54, 13.74, -8.12, Right
1761458651871, 8.58, 13.27, -7.87, Right
1761458651933, 8.27, 12.04, -7.51, Right
1761458651979, 8.14, 11.57, -7.33, Right
1761458652027, 8.03, 11.24, -7.20, Right
1761458652075, 7.93, 10.78, -7.02, Right
1761458652124, 7.96, 10.87, -7.00, Right
1761458652195, 7.68, 9.98, -6.76, Forward
1761458652245, 7.53, 9.58, -6.62, Forward
1761458652295, 7.30, 8.90, -6.42, Forward
1761458652343, 7.36, 8.74, -6.14, Forward
1761458652391, 7.22, 9.01, -5.94, Forward
1761458652465, 7.13, 8.09, -5.51, Forward
1761458652512, 7.06, 7.26, -5.13, Forward
1761458652560, 6.91, 6.28, -4.73, Forward
1761458652610, 6.37, 4.75, -4.40, Forward
1761458652660, 5.96, 3.29, -3.98, Forward
1761458652735, 5.46, 1.74, -3.66, Forward
1761458652787, 4.95, 0.17, -3.31, Forward
1761458652840, 4.48, -1.26, -3.02, Forward
1761458652888, 3.76, -2.89, -2.80, Forward
1761458652932, 3.21, -4.74, -2.51, Forward
1761458652993, 2.79, -5.60, -2.43, Forward
1761458653043, 2.27, -6.41, -2.36, Forward
1761458653091, 1.78, -7.21, -2.27, Forward
1761458653138, 1.81, -7.41, -2.12, Forward
1761458653184, 1.63, -7.76, -2.04, Forward
1761458653265, 1.27, -6.58, -2.13, Forward
1761458653313, 0.98, -5.43, -2.15, Forward
1761458653361, 0.65, -4.39, -2.17, Forward
1761458653534, 2.55, 3.83, -3.91, Forward
1761458653587, 4.58, 12.26, -5.66, Right
1761458653633, 4.50, 21.83, -23.47, Right
1761458653680, 4.73, 31.73, -41.62, Right
1761458653728, -0.00, 29.75, -25.32, Right
1761458653797, -3.65, 27.92, -8.76, Right
1761458653843, -7.14, 26.01, 7.88, Right
1761458653895, -10.41, 22.62, 24.61, Right
1761458653945, -11.17, 31.78, 7.48, Right
1761458653990, -12.11, 41.10, -9.46, Right
1761458654064, -17.86, 30.79, 8.68, Right
1761458654116, -23.75, 20.30, 26.76, Right
1761458654163, -27.41, 9.28, 60.99, Down
1761458654217, -34.53, -3.47, 90.77, Down
